text	labels	predictions
shefeelsdpayn hell naw aint star team lol im sure white honkey call nigga	OFF	NOT
went smart car bitch smart lip	OFF	OFF
open donatella inspir wake baddest bitch know everi day thank ladygaga	OFF	NOT
 sick muzzi trash jewjitsugrl    	OFF	OFF
bc like black men rap music huh lol rt magssca waymothegod general want color	NOT	NOT
officialreplay lowkey tire tire quiet go sleep hoe	OFF	NOT
homi houhefn rockin bitch night meetusher  	OFF	NOT
rt rightwingertoo uh oh california solar plant fri thousand bird midflight  hot air 	NOT	NOT
      drunk walk  drive got bitch night parti  start til drug arriv load	OFF	NOT
rt tierrraaaaa sex bitch want neck bitch 	OFF	OFF
fuck yo bitch	OFF	OFF
omg bitch buy dildo stfu	OFF	OFF
fuck kind redneck commerci indycar	OFF	OFF
djfed bitch meet lol	OFF	OFF
rt whiteniggaswagg hmmm ratchet hoe smell	OFF	NOT
rhythmixx bitch pleas	OFF	NOT
dad bitch	OFF	OFF
coleyce bitch dat yo sahara desert ass	OFF	OFF
karma worst bitch rememb	OFF	NOT
bitch make sick	OFF	OFF
stuf like oreo 	OFF	NOT
 dont give fli fuck teabagg piec human garbag like think 	OFF	OFF
rt mrrichierich check ya bitch	OFF	NOT
im get sleepi phone act retard	NOT	OFF
ass got niggah hypnot	OFF	NOT
 webbmadethi mane skinni bitch playin lol take weight class anoth  	OFF	OFF
rt rawstongeorg  wizzyjr   bitch gotta die  death   gtfoh	OFF	OFF
rt wtfuxupjessi hoe cool unclaim kept low peopl dont call hoe	OFF	NOT
nigga got pill poppin bitch backkkk cheroke	OFF	NOT
im anoth nigga bitch 	OFF	NOT
rt  joke bitch fix ya face  	OFF	NOT
sinc im gino marley bitch flew japan	OFF	NOT
rt androgyneadv thing houston austin gay  hoe aint wholesom bitch	OFF	OFF
hate txtn niggah man lol yrkillem	OFF	NOT
bitch much listen 	OFF	OFF
strawberrycoca ling ling krunkchip	NOT	NOT
idgaf  afternoon bitch make pancak	OFF	NOT
tyler bitch sorri	OFF	OFF
caleb need stop littl bitch	OFF	NOT
ianbmaggard lol  kid act redneck oviedo	OFF	NOT
rt  stay safe rememb u girl u ur period dont go parti  jus stay home u gross shit	OFF	NOT
rt  oop didnt mean tweet yes random dvring bitch 	OFF	OFF
rt laridodi ur lil bitch dont read receipt  	OFF	NOT
look like highlight night get lewi quick fag outsid work shite	OFF	OFF
bitch relentless curv hundr time still want dick	OFF	OFF
rt itsupwitpc gotta eat pussi good forget dick come next talk like brought dick 	OFF	NOT
rt cloudproject femal thirsti attent male pussi	OFF	OFF
abc time amend  amend written protect newli freed ex slave live purpos time end anchor babi loophol	NOT	NOT
rt craigslistlov women werent bless cotton candi pussi	OFF	NOT
mrwoofless dont bitch	OFF	OFF
 dont trust nigga bitch 	OFF	NOT
 pontiac sprinklernigga nigga nigga nigga spic spic spic spic nigga nigga nigga nigga	OFF	OFF
fact femal tweet dayum day r hoe need attent ij wontgetm	OFF	NOT
whoiscoreyk chase money   hoe  	OFF	OFF
maccabeez thanksbitch	OFF	NOT
taylor swift look like kinda bitch would bring home get dri handjob	OFF	OFF
rt taxston spray clorox seat bitch use aint much trust femal sinc sam rothstein met ginger	OFF	OFF
leoncountrybwoy big yute slit brow darg lol drop	NOT	OFF
let finish strong yanke	NOT	NOT
rt woridstarhlphop boy discov hoe 	OFF	OFF
rt hmsguy rahal idiot second time year hes wreck someon yellow	NOT	NOT
rt  found origin yellow bracelet first person thought tannermcdowel	NOT	NOT
rt bjayblast damn near love hoe im em	OFF	NOT
michhelleashley ass littl twat	OFF	OFF
hoe dey hoe pose	OFF	NOT
imtoblam bitch opul fuck refrain convers upon matter middl class	OFF	OFF
u love dat nigga even lose u dip like groupi hoe search anoth 	OFF	NOT
poffalici hell man im retard good situp run weak tho	OFF	OFF
someon came amp told pull hoe today piss that fuck fals sad	OFF	OFF
excus call bitch got caught stop	OFF	NOT
rt beethetranni pleas stop talk scumbag faggot mugshot sexi dumb whore	OFF	OFF
vinyldanyl bleedinglsd hes lyin ass bitch lmao 	OFF	OFF
custom fuck crazi bitch said god smite dumbass lock account	OFF	OFF
rt princexfbgm lone twitter bitch like relationshipgo gtgtgtgtgt 	OFF	NOT
rt bethanylynn  noth wrong ariana grand caus dont look like hoe yall gotta 	OFF	NOT
wish smoke could hit smoker loser hoe	OFF	OFF
oskzilla yaseenxkahn sleep niggah lol	OFF	NOT
complet topic idgaf pretti hoe tho	OFF	NOT
rt relatabi hate peopl ask  tryna look good  bitch bye	OFF	NOT
rt nevawhodat wet pussi best pussi 	OFF	NOT
 rt djzeeti black bitch turn  buy hat act like jesus forgot fuck nigga  loooool	OFF	NOT
ymcmb alway get caught stripper tyga actual child one nigga get rich buy bitch	OFF	NOT
rt prettytea  bottl   bitch 	OFF	OFF
rt xnikiaaa  damn hous arrest  amp yup tht bitch like 	OFF	OFF
pussi tast like pepsi cola 	OFF	NOT
rt illroot radio trash	NOT	NOT
puckluckbitch relaxvib like got time wast bitch broke	OFF	OFF
rt aychmoor teacher abus posit there teach disciplin there cunt cunt	OFF	OFF
hate hoe tweet hoe okay aint hypocrit	OFF	NOT
 fml  period  cant pop pussi huh	OFF	NOT
rt imchiefi ill send dick pic bitch quick 	OFF	OFF
rt kalikushdol drop hoe	OFF	NOT
sure teabagg would care nelson mandela hes one know mean teaparti tcot	NOT	OFF
tell hoe love fuck em	OFF	OFF
jfh happi anoth group  day weird ass son bitch that love though hope riot htown	OFF	OFF
maniacmind  stfu im gonna fuck oh pussi ad nigga	OFF	NOT
janisjayi real gangster knoww nate aint never love hoe	OFF	NOT
becom cool ne stupid teabagg debat slim fact best	NOT	OFF
rt kekelovingmytwo  good pussi chang ya life 	OFF	NOT
laugh insid think that yo bitch ass get fuck boy	OFF	OFF
morbidmermaid work today niglet	OFF	OFF
 hoe  shit u got em	OFF	NOT
litigiousmind skip run eat chip browni	NOT	NOT
rt   isnt tea anymor chickencoleman bitch peep everyth still get cheat someth 	OFF	OFF
 back hoe didnt want im hot 	OFF	NOT
 im trash ur trash sinc bae	NOT	NOT
 kmichell mean niggaz shot ill give  u let nigga smell pussi dont smell like  	OFF	NOT
 could fuck bowl graham cracker cereal	OFF	OFF
old ladi went pay reach way plate hate eat bar countertop stupid white bitch	OFF	OFF
ratchet hoe cecil b	OFF	OFF
yea im illiter hot skillet bitch 	OFF	NOT
rt wheeltod life hand hot potato tri throw two bird	NOT	NOT
born black would ton kid never work get lot free stuff amp bitch thank god wasntwhat drag id b	OFF	OFF
kxrxsxb haha readi slap bitch came walkin room say hi playin saint underwear 	OFF	NOT
let kill cracker babi wtf hear wow	OFF	NOT
alesiahenderson wat faggot	OFF	OFF
wish could punch  year old thirsti bitch	OFF	NOT
ericwithahotdad bitch work  hour day protect freedom fuck alwaysonwatch globalforceforgood	OFF	OFF
eaglesandheat bpfillherup soleuniv nigga done bump yo head li ning fire kobe  elit gold trash 	OFF	NOT
everi halfbre cop america tri rape white women	OFF	OFF
rt nateklempa rootsportspit must realiz much wvu game mean us hillbilli pirat play  game year 	NOT	OFF
women feminist ugli bitch cant find man	OFF	OFF
mom honest thank make bad bitch mom youv gotta stop	OFF	NOT
rt jazminejanay hoe phase	OFF	NOT
told da nicca  face whateva got goin want inguess felt type way bout	OFF	NOT
rt igothoproblem bitch dont love nobodi amp hos everybodi	OFF	OFF
lil seasid hoe walkin side 	OFF	NOT
jimachterfeld mattabbatacola like said pussi	OFF	NOT
   smoke skate  innat 	OFF	NOT
 lol gonna fun got two niglet way	OFF	OFF
hunglikerobbi bossbitchdaphn taytuckfuck  bitch account	OFF	OFF
rt olmelonhead bitch act differ  buuut cool 	OFF	NOT
renegademo fat hoe get chose lol	OFF	OFF
wbur smuggler explain help fighter along jihadi highway 	NOT	OFF
rt  nigga talk bitch day let sink	OFF	NOT
nochillpaz least im nigger lmfao	OFF	OFF
 dude tri fuck ya bitch behind ya back tell aint good  happend	OFF	OFF
rt bucketsmcnasti u bitch bore	OFF	NOT
rt transapar hi mom last night cunt slap text grandpa bypass sorri didnt get back 	OFF	NOT
rt womenshumor monday bitch today	OFF	NOT
bitch cant ride dick useless	OFF	OFF
rt  ratchet hoe wear flip flop curl turn black like soul slave walk	OFF	NOT
mikebinth dont want battl shook caus aint thing half way crook bitch	OFF	OFF
rt abortionfund grate profound hospit volunt open home patient travel long distanc abo 	NOT	NOT
diggyrozay bitch stay loyal  keeper bro	OFF	OFF
nigga gone get room like bitch	OFF	NOT
cellnbuu ewwww nip def perfect	NOT	OFF
mushroom mountainonc twice whos countinbut nothin comparesto blue amp yellow purpl  	NOT	NOT
rt  bow wow hoe stage lol	OFF	NOT
cheyennedoan caus hes faggot	OFF	OFF
rt cajunpeach human arent delici ho rt peta smarter dog  child eat 	NOT	NOT
nugga obsess homi like cant bag bitch	OFF	OFF
sydney hoe ask dumb ass question	OFF	NOT
frankiejgrand ew queer white thirsti bitch	OFF	NOT
rt acidlacedbong jealous bitch squirt 	OFF	OFF
 want obsess someon want someon obsess  u might kill 	OFF	NOT
wish never met bitch bro god	OFF	NOT
 littl girl tom sawyer get trap cave along injun joe almost die injun joe die find treasur	NOT	NOT
xiibyt watch video good stuff thought id let new boss boon say old charact surpris argus	NOT	NOT
ivettebrianna better feel love dont even show hoe love lol	OFF	NOT
rt lakenheavn im bitch im hard handl im stubborn attitud sorri peopl put 	OFF	NOT
rt darkskinobama rose redviolet bluei fuck yo bitchbut nigga	OFF	NOT
dumb ass fake bitch childish shit talk mad shit back best friend lmao	OFF	OFF
rt sportscent peyton man remark   pass yds nfl   pass td nfl    like 	NOT	NOT
rt jerseywolfgod dont want pussi make want pay bill sleep sunday morn away dont ruin life	OFF	OFF
rt knickrumor met superstar pitcher  yanke game wear knick hat knickstap 	NOT	NOT
turn hoe hous wife bet	OFF	OFF
almightyvinni  richhomiemeezi hoe hous  toni spot mf	OFF	NOT
like river talk lot trash tell love game	NOT	NOT
bitch  shit  say 	OFF	OFF
ashlynohma wtf dmd bitch	OFF	NOT
rt thelittlefella how tast mothafuck mmmhmmm bitch	OFF	OFF
femal alway tryna make nigga feel bad shit like bitch ima smoke weed happi day	OFF	NOT
 foreskin go circumcis  foreskin fairi take put pillow	NOT	NOT
 today long  bitch wasnt 	OFF	NOT
 elchavaloko cafebabybul hes cheat wetback	OFF	OFF
hornyfact singl isnt excus hoe theonemissluu	OFF	NOT
annoy moment keep remov headphon someon keep talk like move bitch	OFF	NOT
insan cigar trash foam done bump head rt foamwright insan like insan 	NOT	NOT
twitter like real lifefil pussi	OFF	OFF
duh aka shitti night rt linaahmadi citi night hella ghetto	OFF	NOT
rt thedrunkstori bro made ugli chick festiv drunk hes known larri bird hit three 	NOT	OFF
da hous next door sold honki	OFF	NOT
support niggaz bitch dope shit west side citi la	OFF	NOT
shaelynspacyyi trash though	OFF	NOT
rt kristinhersh son wyatt redneck mullet keep get red neck	NOT	OFF
rt imthirst nigger made shit coffe	OFF	OFF
pet guinea pig die fuck blow 	OFF	OFF
fall pussi like quick sand 	OFF	OFF
  dont forget nappi head butt ugli bitch whos marri muslim	OFF	OFF
rt polopowel tha bad bitch need go currensyspitta concert bham tonight 	OFF	OFF
ima even pretti  julisa work magic bitch  lol keep stalk ig see perfect want braid hard pick	OFF	OFF
went insid order hide mutant bird	NOT	NOT
rt sflamasterboy im scare herher pussi good lol	OFF	NOT
heyrmbr prob fag vhia	OFF	OFF
 jefdabest im yu shit use linkedin work  lmfaoo bag linkiden hoe lol	OFF	NOT
fuck hate ghetto girl swear bruh	OFF	NOT
fuck christ hate tutor tas liter get paid teach retard stop pick nose get fuck outta face	OFF	OFF
hoe iphon	OFF	NOT
block bitch soooo 	OFF	OFF
follow whole bunch bitch look better girl dont nothin make wanna cheat	OFF	NOT
boney ass bitch fart mini basketbal 	OFF	OFF
kaylonnnnn call trash 	NOT	NOT
rt realscozayynnf barrass meez ctfu um zone wit fro um hitin hoe da back comebacktor	OFF	NOT
thirsti white basic ass bitch still talk gtfo	OFF	NOT
 oz arizona trash	NOT	NOT
rt simonemariposa use word   regular convo vulgar	OFF	NOT
pussi loser nigga winnin	OFF	NOT
rt  rip blood money shoryy rider blew dat  shi glizzi bitch ass citi yea 	OFF	OFF
abusivemen your fuck pussi	OFF	OFF
rt hitmanholla rt ayeverb ok im watch mook vs luxneith good mook  wasnt close vs 	NOT	NOT
rt chiefkeef shannon said u hoe cant wit glo	OFF	OFF
rt theroyallif ha ha real name hasean  yall get ghetto ass name	OFF	NOT
that mighti big bitch saran wrap dress lol	OFF	NOT
rt huntermoor doesnt take ass tell bitch youll pass	OFF	OFF
worst shit ever mayo alreadi trash mix trash shit wit gawd condiment ketchup ultim trash	OFF	OFF
omfg rt dfkinlop feet bitch rt nipsllp whisper someth dirti ear  	OFF	OFF
chick got man edg nigga got hoe diploma  damn	OFF	NOT
tweakin hoe	OFF	OFF
current use yellow marker liter call spanish orang draw wikiparaz  absolut perfect	NOT	NOT
rt kevinmcadam whalelookyher tbh didnt even mean mock itstoofuckingeasi	OFF	OFF
  motor trannyi   triton motor transmiss  mile came  	NOT	NOT
rt  text phone bitch blew high	OFF	NOT
wanna someon bitch ass boyfriend right  head playin game ya boi	OFF	NOT
post new song guala  music	NOT	NOT
rt versacesilk boy discov hoe 	OFF	NOT
flow sicker bitch magic johnson lickin	OFF	OFF
bitch get christian nigga	OFF	NOT
rt plainblackd get trash ass nigga outta stadium 	OFF	NOT
fight club new orlean bitch start jump	OFF	NOT
trash guess got tire chalmer trash start rt everybodyhatesx chalmer lose job norri cole lmfaoooo	OFF	NOT
say tastiest cut cunt	OFF	OFF
guy  retard	OFF	OFF
beefin ova bitch trade ya clip pom pom	OFF	OFF
rt chanseydarapp make way right trash rt dwyanewad new season new shoe makeyourownway wayofwad 	NOT	NOT
need ut expos hoe page hmmmmm 	OFF	NOT
 surround bad bitch cant keep  wheretheyatdo 	OFF	OFF
 u lame bitch get fuck gay shit	OFF	OFF
wanna nut wanna nut time im peyton man bitch audibl omha	OFF	NOT
rt dreamthievin get pick actress portray unsolv mysteri polic find remain bitch 	OFF	NOT
rt hakosav bruh alway sooooooooooooooo tire never sleep im like new speci retard disrespect	OFF	OFF
rt creepgawddess uhh bitch dont tell bless sneez got bless need 	OFF	OFF
rt scottlinnen saw man yellow trench coat amp match fedora iwatch dick	OFF	NOT
rt lucyyluux amp nigga dont care leav caus gotta anoth bitch tire creep w anyway 	OFF	NOT
rt yungmigo   done went wit hoe frfr judg	OFF	NOT
hoe alway tryna say look like celebr  bitch like hoe love krenshaw sit yo basic ass	OFF	NOT
come get catfish pussi	OFF	NOT
im sorri dont eat seafood sole fact ocean serious unrespect pussi	OFF	NOT
 look like plastic monkey doll	NOT	OFF
 dubya hate today teabagg movement	NOT	NOT
rt  bitch alway pocket 	OFF	NOT
tbt bad bitch 	OFF	NOT
keep hoe check bounc	OFF	NOT
amurda happi birthday bad bitch	OFF	NOT
lil bitch bus stop adida flipflop amp sock know dem mfs soggi fuck	OFF	OFF
us spi plane fli british sky hunt jihadi john assoc advanc tech  via beforeitsnew	NOT	OFF
gotta ghetto fool 	NOT	OFF
rt  oso told dread get longer gone pop fuck nigga bitch lmao	OFF	NOT
lol rt beautywin your stupid ass bitch luvgoodspliff rememb michael brown feel old yet 	OFF	OFF
rt danstfler hoe find way hoe matter 	OFF	NOT
everyon say letsmakeitawkward queer justmadeitawkward	OFF	NOT
rt juicccyray  broke hoe alway wanna argu u aint ate day u get energi 	OFF	NOT
rt withluvkira  what yall favorit chappell show  wayn bradi gonna choke bitch 	OFF	NOT
oomf make skin itch like ew bitch	OFF	NOT
 vintagemonro knee  ass	OFF	NOT
lmfao didnt rt  vivelacourtney got cute new avi old color contact 	NOT	NOT
rt juanndacut explain girl u dont hoe 	OFF	NOT
fuck niggah weak cant tell freak	OFF	NOT
homeboy got hoe number hous arrest  said that good wont ask go anywher	OFF	OFF
 dude bitch nigga took run	OFF	NOT
 bitch 	OFF	OFF
ghetto greas yo scalp work	NOT	OFF
rt usrealitycheck republican want yank food stamp hungri  may    prg 	NOT	NOT
life aint shit bitch amp money	OFF	OFF
bag bag that bag money trash bag black fill money	NOT	NOT
dont say show yaself rt uptownrais bitch nobodi said shut fuck fat made retard vofd	OFF	OFF
 michellebxo bitch go sleep	OFF	OFF
rt stevestfl futur bae best drink fiji water pussi tast like retweet amp cinammon appl	OFF	NOT
rt igotdajuic play wit pussi nigga	OFF	NOT
lol rt mstamarshawnic chick go enon hoe reform hoe	OFF	OFF
rt ladyblahblah furrybah paypay voic rt  hoe everybodi nigga	OFF	NOT
 rt ogbeard omg lil b follow yassss bitch follow everybodi shut yo ass	OFF	OFF
lol girl make fun guy like light voic im like bitch voic like deeper five men togeth wtf	OFF	NOT
shoot shorti bitch	OFF	OFF
ivanrabago  woodyafc play togeth soon ive play random faggot fun	OFF	OFF
 one want see curvi women  karl  retard	OFF	OFF
call trickn call hangn ima handl busi n knock dat pussi 	OFF	NOT
rickiroma bitch watch ya tone drag recycl bin bitch ass nigga gon end like limewir ol exe ass nigga	OFF	OFF
need start fantasi team ut hoe lol	OFF	NOT
thought love bitch core	OFF	OFF
gorgeous rtemrgencykitten calico main coon cat 	NOT	OFF
thelovelycc whatev lol tan line retard lol tweet subtweet	OFF	OFF
dont mess sneaki ppl nd hoe intent	OFF	NOT
 thatangrynigga nigga must deaf when last time heard root song radio quest dont get bitch	OFF	NOT
mani chick tri wavey bitch	OFF	OFF
what wors ebola  fing retard tri make race issu al sharpton caus american death ebola	OFF	OFF
spittin crystal bitch face larri johnson funniest moment book sue sens humor	OFF	NOT
bitch told control told go find	OFF	OFF
look back like color better let go back	NOT	NOT
daiya nagor get pussi fuck suck cock  	OFF	OFF
rt whitneynocrack die slow bitch thotcho  whitneynocrack rt tonestradamus scari accur 	OFF	OFF
rt yourfavpost teacher put group bunch retard 	OFF	OFF
bitch today lol	OFF	NOT
garrettwink bitch like pussi go away u much talk much talk fist u get yo dad littl fuc	OFF	OFF
lmao trifl ass bitch	OFF	OFF
rt stephdcx fuck nosey ass bitch swear lol	OFF	OFF
im hit bitch	OFF	NOT
capodaasshol alejandrobihhh lmaoooo beiber get hoe wet big bro im tryna tell	OFF	NOT
littlecbeadl bitch follow	OFF	OFF
rt  got nigga amp got bitch want 	OFF	NOT
rt humonthes everi day thank nigga jesus hot wing uncanni abil tend bitch	OFF	NOT
rt jaykelz lebronvuitton  renam bitch yacht club	OFF	NOT
mrrude fuck hate lmao thank littl dick van dyke	OFF	OFF
dont chase dude chase bitch  edgar bautista	OFF	NOT
